diario,seccion,sustantivos,adjetivos,verbos,candidatos,terminos,etica,gestion,ideologia,personalidad,positiva,negativa,dsustantiva,dvalorativa
lanacion,politica,"frente,sábado,hora,definición","último,avanzado",tener,José Luis Espert,"frente,sábado,hora,definición,último,avanzado,tener",0,0,0,0,0,0.032258064516129,otras,negativa
lanacion,politica,"sección,candidato,hora,esconomista","primero,segundo,tercero,cuarto,quinto,sexto,séptimo,octavo,aliado,último","encabezar,poner",Carolina Píparo,"sección,candidato,hora,esconomista,primero,segundo,tercero,cuarto,quinto,sexto,séptimo,octavo,aliado,último,encabezar,poner",0,0,0,0.03125,0,0.025,personalidad,negativa
infobae,politica,"candidato,fuerza,elección,sábado,plazo,partido,lista","diferente,próximo,primario,abierto,definido,respectivo","competir,vencer,tener,presentar",Guillermo Moreno,"candidato,fuerza,elección,sábado,plazo,partido,lista,diferente,próximo,primario,abierto,definido,respectivo,competir,vencer,tener,presentar",0,0,0.0471698113207547,0,0.0196078431372549,0.05,ideologia,negativa
infobae,politica,"ejemplo,secretario",ex,estar,Guillermo Moreno,"ejemplo,secretario,ex,estar",0,0,0,0.05,0,0,personalidad,neutra
infobae,politica,"parte,economista,lista,candidato,diputado,territorio,agrupación,postulant","referente,nacional,bonaerense","encabezar,presentar","Cynthia Hotton,Cynthia Hotton","parte,economista,lista,candidato,diputado,territorio,agrupación,postulant,referente,nacional,bonaerense,encabezar,presentar",0,0,0.0490196078431373,0.0344827586206897,0,0.027027027027027,ideologia,negativa
lanacion,politica,"cierre,lista,entronización,distrito,país,albertista,efecto,general,particular","principal,electoral,puro,catalizador",tener,"Victoria Tolosa Paz,Leandro Santoro","cierre,lista,entronización,distrito,país,albertista,efecto,general,particular,principal,electoral,puro,catalizador,tener",0.0333333333333333,0.021978021978022,0.0285714285714286,0,0.0425531914893617,0,etica,positiva
infobae,politica,"leyendo,radicalismo,diputado,senador,gobernador,suplente,lista,oposición,fuerza","definido,político,competitivo","llevar,buscar,consolidar",Florencio Randazzo,"leyendo,radicalismo,diputado,senador,gobernador,suplente,lista,oposición,fuerza,definido,político,competitivo,llevar,buscar,consolidar",0,0.032967032967033,0.058252427184466,0.0666666666666667,0.0204081632653061,0.0256410256410256,personalidad,negativa
infobae,politica,"caso,candidato,presidente,oficialismo,boleta,vicejefe,provincia","ex,actual,porteño","liderar,decidir,sumar él,encabezar",Diego Santilli,"caso,candidato,presidente,oficialismo,boleta,vicejefe,provincia,ex,actual,porteño,liderar,decidir,sumar él,encabezar",0.0333333333333333,0.0449438202247191,0.0285714285714286,0.0333333333333333,0,0.0540540540540541,gestion,negativa
infobae,politica,"nombre,cantante,cumbia,nombre,cantante,cumbia,conversación,lugar,concejal,lista,radicalismo,neurocientífico,aspirante,diputado,provincia",nacional,"sorprender,sorprender,terminar,aceptar,competir,encontrar",Facundo Manes,"nombre,cantante,cumbia,nombre,cantante,cumbia,conversación,lugar,concejal,lista,radicalismo,neurocientífico,aspirante,diputado,provincia,nacional,sorprender,sorprender,terminar,aceptar,competir,encontrar",0,0.0202020202020202,0.0450450450450451,0,0,0,ideologia,neutra
infobae,politica,"parte,teatro,televisión,bailarina,vedette,actriz,panelista,política","","trabajar,decidir,lanzar él",Cinthia Fernández,"parte,teatro,televisión,bailarina,vedette,actriz,panelista,política,,trabajar,decidir,lanzar él",0,0,0,0,0,0,otras,neutra
infobae,politica,"política,panelista,deseo,política,persona,cambio","","decidir,lanzar él,explicar,incursionar,ayudar,generar",Cinthia Fernández,"política,panelista,deseo,política,persona,cambio,,decidir,lanzar él,explicar,incursionar,ayudar,generar",0,0.0227272727272727,0.0396039603960396,0.037037037037037,0,0,ideologia,neutra
infobae,politica,"leyendo,fuerza,kirchnerismo,economista,empresario,dirigente,campo,salto,política,candidato","seguir,funcional",dar,José Luis Espert,"leyendo,fuerza,kirchnerismo,economista,empresario,dirigente,campo,salto,política,candidato,seguir,funcional,dar",0,0.0454545454545455,0.0490196078431373,0.0714285714285714,0.0212765957446809,0.027027027027027,personalidad,negativa
infobae,politica,"precandidato,lista","","ir,encabezar",Florencio Randazzo,"precandidato,lista,,ir,encabezar",0,0,0.0210526315789474,0,0,0.037037037037037,ideologia,negativa
infobae,politica,"nombre,lista,precandidato,fuerza,oposición,elección,provincia,frente","político,propio","presentar,buscar,consolidar,enfrentar",Florencio Randazzo,"nombre,lista,precandidato,fuerza,oposición,elección,provincia,frente,político,propio,presentar,buscar,consolidar,enfrentar",0,0.0333333333333333,0.0588235294117647,0.0333333333333333,0.0208333333333333,0.0263157894736842,ideologia,negativa
infobae,politica,"sello,cabeza,lista,competencia,economía,desempleo,crisis,consecuencia,pandemia","electoral,radical,signado","ir,enfrentar,asomar","Victoria Tolosa Paz,María Eugenia Vidal,Facundo Manes","sello,cabeza,lista,competencia,economía,desempleo,crisis,consecuencia,pandemia,electoral,radical,signado,ir,enfrentar,asomar",0.032258064516129,0,0.0380952380952381,0,0,0.0256410256410256,ideologia,negativa
infobae,politica,"lista,tarde,sábado,politóloga,intendente,docente,director,socióloga,docente,licenciada,creador,programa,especialista,política,género,tema,desarrollo","empresario,industrial,ex,ex,técnico,universitario,reconocido,agroindustrial","presentar,figurar",Carolina Castro,"lista,tarde,sábado,politóloga,intendente,docente,director,socióloga,docente,licenciada,creador,programa,especialista,política,género,tema,desarrollo,empresario,industrial,ex,ex,técnico,universitario,reconocido,agroindustrial,presentar,figurar",0,0.0495049504950495,0.0254237288135593,0.0476190476190476,0,0,gestion,neutra
infobae,politica,"ejemplo,empresaria,mujer,año,historia,secretaria,integrante",primero,ingresar,Carolina Castro,"ejemplo,empresaria,mujer,año,historia,secretaria,integrante,primero,ingresar",0,0,0,0.0833333333333333,0.0232558139534884,0,personalidad,positiva
infobae,politica,"presidenta,reunión","",mantener,Florencio Randazzo,"presidenta,reunión,,mantener",0,0,0,0,0,0,otras,neutra
infobae,politica,"lista,candidato,fuerza,problema,argentino,oficial,nombre,lista,provincia,lista,candidato,docente,lista,candidato","nuevo,encabezado,cercano,segundo","anunciar,trabajar,resolver,definir,encabezar,confirmar,elegir",Diego Santilli,"lista,candidato,fuerza,problema,argentino,oficial,nombre,lista,provincia,lista,candidato,docente,lista,candidato,nuevo,encabezado,cercano,segundo,anunciar,trabajar,resolver,definir,encabezar,confirmar,elegir",0,0.0297029702970297,0.091743119266055,0,0.0169491525423729,0.111111111111111,ideologia,negativa
infobae,politica,"semana,especulación,referente,fuerza","principal,política,importante",confirmar,Victoria Tolosa Paz,"semana,especulación,referente,fuerza,principal,política,importante,confirmar",0,0.0357142857142857,0.0303030303030303,0,0.075,0.03125,gestion,positiva
infobae,politica,"oficialismo,figura,provincia,cabeza,lista,diputado","junto,principal","encarnar,volver",María Eugenia Vidal,"oficialismo,figura,provincia,cabeza,lista,diputado,junto,principal,encarnar,volver",0,0.0595238095238095,0.0297029702970297,0,0.0227272727272727,0,gestion,positiva
infobae,politica,"distrito,competencia","",representar,Leandro Santoro,"distrito,competencia,,representar",0,0,0,0,0,0,otras,neutra
infobae,politica,"ventaja,desventaja,analista","","tener,leer",María Eugenia Vidal,"ventaja,desventaja,analista,,tener,leer",0,0,0,0,0,0,otras,neutra
infobae,politica,"postulación,kirchnerismo",tercero,"",Leandro Santoro,"postulación,kirchnerismo,tercero,",0,0,0,0,0,0,otras,neutra
infobae,politica,candidato,primero,"",Diego Santilli,"candidato,primero,",0,0,0,0,0,0.0384615384615385,otras,negativa
infobae,politica,"colo,doctor,neurocientífico,referencia,arena,partido,hermano",político,"ganar él,lanzar,militar",Facundo Manes,"colo,doctor,neurocientífico,referencia,arena,partido,hermano,político,ganar él,lanzar,militar",0,0,0,0,0,0,otras,neutra
infobae,politica,"radicalismo,ventaja,pasado,desventaja,experiencia,gestión,-a,pesar,disputa,cargo","","decir,contar,tener,explicar,decir,tener,tener",Diego Santilli,"radicalismo,ventaja,pasado,desventaja,experiencia,gestión,-a,pesar,disputa,cargo,,decir,contar,tener,explicar,decir,tener,tener",0,0,0,0.0645161290322581,0,0.025,personalidad,negativa
infobae,politica,"vez,interna,candida,oficialismo,concejal","","resolver,imponer,enfrenar",Victoria Tolosa Paz,"vez,interna,candida,oficialismo,concejal,,resolver,imponer,enfrenar",0,0,0.0306122448979592,0,0,0,ideologia,neutra
infobae,politica,"leyendo,lista,candidato,tarde,candidato,acto",principal,"oficializar,acompañar,presentar",María Eugenia Vidal,"leyendo,lista,candidato,tarde,candidato,acto,principal,oficializar,acompañar,presentar",0,0.0348837209302326,0.04,0,0.0227272727272727,0.0606060606060606,ideologia,negativa
infobae,sociedad,"clave,lista,senadora,negociación,ministerio,candidatura,diputado,ministro,gobernador,reemplazo,ministra","funcionario,provincial,nacional,bonaerense,actual","ir,empezar,preparar,buscar",Daniel Gollan,"clave,lista,senadora,negociación,ministerio,candidatura,diputado,ministro,gobernador,reemplazo,ministra,funcionario,provincial,nacional,bonaerense,actual,ir,empezar,preparar,buscar",0,0.0645161290322581,0.0754716981132076,0.0571428571428571,0,0,ideologia,neutra
infobae,sociedad,"candidato,diputado,ministerio,botín","junto,nacional,político,importante",hacer,Daniel Gollan,"candidato,diputado,ministerio,botín,junto,nacional,político,importante,hacer",0,0.0352941176470588,0.0404040404040404,0,0.0232558139534884,0.0625,ideologia,negativa
infobae,politica,"integrante,lista,dirigente,clima,euforia","máximo,contenido","presentar,existir","Diego Santilli,Graciela Ocaña","integrante,lista,dirigente,clima,euforia,máximo,contenido,presentar,existir",0,0,0,0.0833333333333333,0.0232558139534884,0,personalidad,positiva
infobae,politica,"candidato,cambio,lista",disidente,"convencer,bajar",Adolfo Rubinstein,"candidato,cambio,lista,disidente,convencer,bajar",0,0,0.0309278350515464,0,0,0.0333333333333333,ideologia,negativa
infobae,politica,"concepto,unidad,candidatura,distrito,voto,antikirchnerista,progresista,boleta","radical,encabezado","necesitar,reforzar,cuidar,evitar,fugarar,preferir,poner,integrar",Adolfo Rubinstein,"concepto,unidad,candidatura,distrito,voto,antikirchnerista,progresista,boleta,radical,encabezado,necesitar,reforzar,cuidar,evitar,fugarar,preferir,poner,integrar",0,0,0.0275229357798165,0,0.0192307692307692,0,ideologia,positiva
infobae,politica,"provincia,lista,apoyo,intendente,candidatura,nómina,concejal,vicejefe","propio,ex,porteño","convenir,competir,sacar él,renunciar,colgar",Facundo Manes,"provincia,lista,apoyo,intendente,candidatura,nómina,concejal,vicejefe,propio,ex,porteño,convenir,competir,sacar él,renunciar,colgar",0,0,0.0280373831775701,0.03125,0,0,personalidad,neutra
infobae,politica,"candidato,jefe,filtro,competencia,primaria,aparato,interior,gracias,prestigio,neurólogo","kirchnerista,fuerte,bonaerense,conurbano","enfrentar él,pasar,crecer",Facundo Manes,"candidato,jefe,filtro,competencia,primaria,aparato,interior,gracias,prestigio,neurólogo,kirchnerista,fuerte,bonaerense,conurbano,enfrentar él,pasar,crecer",0,0,0,0,0.0196078431372549,0.05,otras,negativa
infobae,politica,"pico,atención,lugar,candidata",primero,"tener,llegar",Victoria Tolosa Paz,"pico,atención,lugar,candidata,primero,tener,llegar",0,0,0,0,0,0,otras,neutra
infobae,politica,"legislador,amigo,lista,sede,diputada,mandato,año,lugar","igual,nacional,legislador,segundo","encabezar,firmar,vencer,imponer","Leandro Santoro,Gisela Marziotta","legislador,amigo,lista,sede,diputada,mandato,año,lugar,igual,nacional,legislador,segundo,encabezar,firmar,vencer,imponer",0,0.021505376344086,0.0679611650485437,0.0645161290322581,0,0.025,ideologia,negativa
infobae,politica,"presidenta,acta,candidatura,provincia","","firmar,oficializar",Victoria Tolosa Paz,"presidenta,acta,candidatura,provincia,,firmar,oficializar",0,0.024390243902439,0.03125,0,0,0,ideologia,neutra
infobae,politica,"escenario,representante,fórmula,candidato",-victoria,estar,"Victoria Tolosa Paz,Daniel Gollan,Leandro Santoro,Gisela Marziotta","escenario,representante,fórmula,candidato,-victoria,estar",0,0,0,0,0,0.0333333333333333,otras,negativa
clarin,politica,"provincia,diputado,nómina,distrito,país,banca","encabezado,principal,electoro","presentar,renovar","Victoria Tolosa Paz,Daniel Gollan","provincia,diputado,nómina,distrito,país,banca,encabezado,principal,electoro,presentar,renovar",0.037037037037037,0.0465116279069768,0,0,0.0454545454545455,0,gestion,positiva
clarin,politica,"candidato,tanto,candidato,comicio,noviembre,lista,dirigente,cabeza,neurocientífico","junto,junto,interno,parlamentario,radical","dirimir,liderar,llevar","Diego Santilli,Facundo Manes","candidato,tanto,candidato,comicio,noviembre,lista,dirigente,cabeza,neurocientífico,junto,junto,interno,parlamentario,radical,dirimir,liderar,llevar",0,0.0434782608695652,0.0471698113207547,0.0303030303030303,0,0.0769230769230769,ideologia,negativa
clarin,politica,"espacio,primaria,provincia,lista,cabeza",liderado,"disputar,postular",Nicolás del Caño,"espacio,primaria,provincia,lista,cabeza,liderado,disputar,postular",0,0,0,0,0,0,otras,neutra
clarin,politica,"ministro,frente,economista","ex,nuevo","anotar,ir","Florencio Randazzo,José Luis Espert,Manuela Castañeira","ministro,frente,economista,ex,nuevo,anotar,ir",0,0,0,0.142857142857143,0,0,personalidad,neutra
clarin,politica,"interna,atención,interna,oposición,hora,grupo,acuerdo,agrupación,oferta,jxc.","previsto,último,radical,descontento,tercero","llevar,sumar,presentar","María Eugenia Vidal,Ricardo López Murphy,María Eugenia Vidal,Ricardo López Murphy","interna,atención,interna,oposición,hora,grupo,acuerdo,agrupación,oferta,jxc.,previsto,último,radical,descontento,tercero,llevar,sumar,presentar",0,0,0.0275229357798165,0.0294117647058824,0,0,personalidad,neutra
clarin,politica,"tanto,lista,unidad,asesor","encabezado,presidencial,seguido",ir,"Leandro Santoro,Gisela Marziotta","tanto,lista,unidad,asesor,encabezado,presidencial,seguido,ir",0,0,0,0,0.0238095238095238,0,otras,positiva
clarin,politica,"exgobernadora,precandidata,diputada","","",María Eugenia Vidal,"exgobernadora,precandidata,diputada,,",0,0.0379746835443038,0.0210526315789474,0.0526315789473684,0,0,personalidad,neutra
infobae,opinion,"tiempo,secreto,voz,malestar,fracción,radicalismo,manifiesto,destrato,desvalorización,aporte,partido,parte,gobierno","profundo,centenario","hacer,dejar,expresar,entender",Facundo Manes,"tiempo,secreto,voz,malestar,fracción,radicalismo,manifiesto,destrato,desvalorización,aporte,partido,parte,gobierno,profundo,centenario,hacer,dejar,expresar,entender",0.0285714285714286,0,0.036697247706422,0.0909090909090909,0.0188679245283019,0,personalidad,positiva
infobae,opinion,"profeso,poder,convocatoria,voluntad,punta,lanza,lista,decisión","debatible,radical,ex,cierto,político,legislativo,político,fuerte","resultar,outsider,resultar,convertir,jugar",Facundo Manes,"profeso,poder,convocatoria,voluntad,punta,lanza,lista,decisión,debatible,radical,ex,cierto,político,legislativo,político,fuerte,resultar,outsider,resultar,convertir,jugar",0,0,0.0267857142857143,0.027027027027027,0.037037037037037,0.0222222222222222,personalidad,positiva
infobae,opinion,"alcalde,ciudad,camino,candidato,candidatura,primo,intendente,figura,éxito","actual,cierto,rotundo,político","creer,lograr,allanar él,poder,bajar,limitar",Diego Santilli,"alcalde,ciudad,camino,candidato,candidatura,primo,intendente,figura,éxito,actual,cierto,rotundo,político,creer,lograr,allanar él,poder,bajar,limitar",0,0,0.0272727272727273,0,0,0.0232558139534884,ideologia,negativa
infobae,opinion,"secretario,salud,sector,radicalismo,candidata,candidato","ex,liberal","enfrentar,representar","Adolfo Rubinstein,María Eugenia Vidal,Ricardo López Murphy","secretario,salud,sector,radicalismo,candidata,candidato,ex,liberal,enfrentar,representar",0,0,0.0297029702970297,0.0384615384615385,0,0.0294117647058824,personalidad,negativa
infobae,opinion,"leyendo,lista","",encabezar,"Leandro Santoro,Gisela Marziotta","leyendo,lista,,encabezar",0,0,0,0,0,0,otras,neutra
paginadoce,politica,"provincia,nómina,precandidato,diputado,paso,banca,parte,acuerdo,busca,escaño","nacional,costado,interpartidario,nuevo","encabezar,dar,ocupar",Nicolás del Caño,"provincia,nómina,precandidato,diputado,paso,banca,parte,acuerdo,busca,escaño,nacional,costado,interpartidario,nuevo,encabezar,dar,ocupar",0,0.0434782608695652,0.0373831775700935,0.0303030303030303,0,0.024390243902439,gestion,negativa
